Ticker,Company,Long Business Summary,Sector (Yahoo),Industry (Yahoo),Country,Market Cap,Current Price,52 Week High,Average Monthly Return,Previous Close,Dividend Yield,PE Ratio,Forward PE,PEG Ratio,Price to Book,Total Revenue,Debt to Equity,ROE,1y Return,Volatility,Website,Latest_News_Title,Latest_News_Link,Sentiment,Confidence
ISRG,Intuitive Surgical,"Intuitive Surgical, Inc. develops, manufactures, and markets products that enable physicians and healthcare providers to enhance the quality of and access to minimally invasive care in the United States and internationally. The company offers the da Vinci Surgical System that enables surgical procedures using a minimally invasive approach; and Ion endoluminal system, which extends its commercial offerings beyond surgery into diagnostic endoluminal procedures enabling minimally invasive biopsies in the lung. It also provides a suite of stapling, energy, and core instrumentation for its multi-port da Vinci surgical systems; progressive learning pathways to support the use of its technology; infrastructure of service and support specialists, a complement of services to its customers, including installation, repair, maintenance, 24/7 technical support, and proactive system health monitoring; and integrated digital capabilities providing connected offerings, streamlining performance for hospitals with program-enhancing insights. The company sells its products through direct sales organizations, such as capital and clinical sales teams. Intuitive Surgical, Inc. was incorporated in 1995 and is headquartered in Sunnyvale, California.",Healthcare,Medical Instruments & Supplies,United States,174769353066.0864,487.533641,616.0,0.01735968176196787,479.390863,,74.09103,71.45165,,11.773054,8344177422.2336,,0.16902,0.07596360201889826,0.10211695521572378,https://www.intuitive.com,Bruker Stock Earns Relative Strength Rating Upgrade,https://www.investors.com/news/bruker-stock-earns-relative-strength-rating-upgrade/?src=A00220&yptr=yahoo,positive,0.9369425773620605
KDP,Keurig Dr Pepper,"Keurig Dr Pepper Inc. owns, manufactures, and distributors beverages and single serve brewing systems in the United States and internationally. It operates through three segments: U.S. Refreshment Beverages, U.S. Coffee, and International. The company manufactures and distributes branded concentrates, syrup, and finished beverages, as well as sales of owned brands and third-party brands; tea, cocoa, and other products; and offers finished goods relating to K-Cup pods, single serve brewers, specialty coffee, and ready to drink coffee products. It offers its products under the Dr Pepper, Canada Dry, Mott's, A&W, Peñafiel, Snapple, 7UP, Green Mountain Coffee Roasters, GHOST, Clamato, Core Hydration, The Original Donut Shop, Sunkist soda, Squirt, C4 Energy, Hawaiian Punch, Electrolit, Bai, Evian, Yoo-Hoo, Vita Coco, Big Red, Crush, McCafé, Tim Hortons, Van Houtte, Celestial Seasonings, Bigelow, Starbucks, Dunkin', Folgers, Peet's, and Swiss Miss brands, as well as other partner and private label brands. The company markets and sells its products to supermarkets, mass merchandisers, club stores, pure-play e-commerce retailers, office superstores, restaurants, hotel chains, office product and coffee distributors, partner brand owners, and directly to consumers through Keurig.com website. Keurig Dr Pepper Inc. was founded in 1981 and is headquartered in Burlington, Massachusetts.",Consumer Defensive,Beverages - Non-Alcoholic,United States,32716167426.4576,24.081093999999997,36.12,0.0011292708034957592,23.621001,3.32,23.913794,13.531708,,1.4881974,14040649511.1168,73.567,0.06291,-0.11009578995352765,0.05512205912716025,https://www.keurigdrpepper.com,1 Value Stock to Research Further and 2 We Brush Off,https://finance.yahoo.com/news/1-value-stock-research-further-104314577.html,neutral,0.7881157398223877
KHC,Kraft Heinz,"The Kraft Heinz Company, together with its subsidiaries, manufactures and markets food and beverage products in North America and internationally. Its products include condiments and sauces, cheese and dairy products, meals, meats, refreshment beverages, coffee, and other grocery products under the Kraft, Oscar Mayer, Heinz, Philadelphia, Lunchables, Velveeta, Ore-Ida, Maxwell House, Kool-Aid, Jell-O, Heinz, ABC, Master, Quero, Kraft, Golden Circle, Wattie's, Pudliszki, and Plasmon brands. It sells its products through its own sales organizations, as well as through independent brokers, agents, and distributors to chain, wholesale, cooperative, and independent grocery accounts; convenience, value, and club stores; pharmacies and drug stores; mass merchants; foodservice distributors; institutions, including hotels, restaurants, bakeries, hospitals, health care facilities, and government agencies; and c various e-commerce platforms and retailers. The company was formerly known as H.J. Heinz Holding Corporation and changed its name to The Kraft Heinz Company in July 2015. The company was founded in 1869 and is based in Pittsburgh, Pennsylvania.",Consumer Defensive,Packaged Foods,United States,25986269095.526398,21.954248999999997,33.35,0.00011578103760040708,21.685138,6.33,,8.237785,,0.7224063,21844867733.2992,50.968,-0.09693,-0.14085450325470128,0.06056171716156389,https://www.kraftheinzcompany.com,3 Consumer Stocks We Steer Clear Of,https://finance.yahoo.com/news/3-consumer-stocks-steer-clear-224451421.html,neutral,0.8019229173660278
KLAC,KLA Corporation,"KLA Corporation, together with its subsidiaries, designs, manufactures, and markets process control, process-enabling, and yield management solutions for the semiconductor and related electronics industries worldwide. The company operates through three segments: Semiconductor Process Control; Specialty Semiconductor Process; and PCB and Component Inspection. It offers inspection and review tools to identify, locate, characterize, review, and analyze defects on various surfaces of patterned and unpatterned wafers; metrology systems to measure pattern dimensions, film thickness, film stress, layer-to-layer alignment, pattern placement, surface topography, and electro-optical properties for wafers; chemical process control equipment; wired and wireless sensor wafers and reticles; wafer defect inspection, review, and metrology systems; reticle inspection and metrology systems; wafer inspection and metrology systems; and semiconductor software solutions that provide run-time process control, defect excursion identification, process corrections, and defect classification to accelerate yield learning rates and reduce production risk. The company also provides etch, plasma dicing, deposition, and other wafer processing technologies and solutions for the semiconductor and microelectronics industry. In addition, it offers direct imaging, inspection, optical shaping, inkjet and additive printing, and computer-aided manufacturing and engineering solutions for the PCB market and inspection and metrology systems for quality control and yield improvement in advanced and traditional semiconductor packaging markets. The company was formerly known as KLA-Tencor Corporation and changed its name to KLA Corporation in July 2019. KLA Corporation was incorporated in 1975 and is headquartered in Milpitas, California.",Technology,Semiconductor Equipment & Materials,United States,125417649499.3408,952.4098719999998,1284.47,0.029853290351100015,957.036845,0.69,34.478943,33.4284,,28.94394,10872359302.9632,122.127,0.99167997,0.7560108831325415,0.09350227677138843,https://www.kla.com,"IPG Photonics, Magnachip, KLA Corporation, and Himax Stocks Trade Down, What You Need To Know",https://finance.yahoo.com/news/ipg-photonics-magnachip-kla-corporation-215537563.html,neutral,0.6280724406242371
LIN,Linde plc,"Linde plc operates as an industrial gas company in the United States, China, Germany, the United Kingdom, Australia, Mexico, Brazil, and internationally. It offers atmospheric gases, including oxygen, nitrogen, argon, and rare gases; and process gases, such as hydrogen, helium, carbon dioxide, carbon monoxide, electronic gases, specialty gases, acetylene, etc. The company also designs and constructs turnkey process plants for third-party customers, as well as for the gas businesses in various locations consist of air separation, hydrogen, synthesis, olefin, and natural gas plants. It serves a range of industries comprising healthcare, chemicals and energy, manufacturing, metals and mining, food and beverage, and electronics. Linde plc was founded in 1879 and is based in Woking, the United Kingdom.",Basic Materials,Specialty Chemicals,United Kingdom,168010095009.792,358.299594,486.38,0.010513582692615372,354.627531,1.45,27.626507,24.350441,,4.9908705,29084822400.0,64.673,0.17979999,-0.0015366750780832484,0.05900912237586104,https://www.linde.com,Has the Market Missed Linde’s Potential After Hydrogen Investment News?,https://finance.yahoo.com/news/market-missed-linde-potential-hydrogen-191741924.html,negative,0.8345896005630493
LRCX,Lam Research,"Lam Research Corporation designs, manufactures, markets, refurbishes, and services semiconductor processing equipment used in the fabrication of integrated circuits in the United States, China, Korea, Taiwan, Japan, Southeast Asia, and Europe. The company offers ALTUS systems to deposit conformal or selective films for tungsten or molybdenum metallization applications; SABRE electrochemical deposition products for copper interconnect transition that offers copper damascene manufacturing; SPEED gapfill high-density plasma chemical vapor deposition (CVD) products; Striker single-wafer atomic layer deposition products for dielectric film solutions; and VECTOR plasma-enhanced CVD products. It also provides Flex for dielectric etch applications; Vantex, a dielectric etch system that provides RF technology and repeatable wafer-to-wafer performance enabled by Equipment Intelligence solutions; Kiyo for conductor etch applications; Syndion for through-silicon via etch applications; and Versys metal products for metal etch processes. In addition, the company offers Coronus bevel clean products to enhance die yield; and Da Vinci, DV-Prime, EOS, and SP series products to address various wafer cleaning applications. Further, it provides Reliant deposition, etch, and clean products; and Sense.i platform products, as well as customer service, spares, and upgrades. Lam Research Corporation was incorporated in 1980 and is headquartered in Fremont, California.",Technology,Semiconductor Equipment & Materials,United States,156159262500.4544,123.83446500000001,167.15,0.026141526183033902,121.178079,0.73,31.420704,33.407494,,17.621988,17007631635.0464,43.991,0.62261003,0.9958621243258499,0.11500437500187832,https://www.lamresearch.com,Why Is Lam Research (LRCX) Down 5.4% Since Last Earnings Report?,https://finance.yahoo.com/news/why-lam-research-lrcx-down-163007367.html,negative,0.9701757431030273
LULU,Lululemon,"lululemon athletica inc., together with its subsidiaries, designs, distributes, and retails technical athletic apparel, footwear, and accessories for women and men under the lululemon brand in the United States, Canada, Mexico, China Mainland, Hong Kong, Taiwan, Macau, and internationally. The company offers pants, shorts, tops, and jackets for athletic activities, such as yoga, running, training, and other activities. It also provides fitness-inspired accessories. The company sells its products through company-operated stores; seasonal stores, pop-ups, university campus retailers, and yoga and fitness studios; outlets; Like New, a re-commerce program; and its e-commerce website. lululemon athletica inc. was founded in 1998 and is based in Vancouver, Canada.",Consumer Cyclical,Apparel Retail,Canada,17497820286.975998,145.997058,423.32,-0.006016827194689477,142.967389,,11.479863,11.264567,,4.559577,9465793957.1712,40.178,0.42422,-0.5602102689123633,0.11163219264658432,https://shop.lululemon.com,Why Lululemon (LULU) Stock Is Trading Up Today,https://finance.yahoo.com/news/why-lululemon-lulu-stock-trading-231543194.html,neutral,0.5069311261177063
MAR,Marriott International,"Marriott International, Inc. engages in operation, franchising, and licensing of hotel, residential, timeshare, and other lodging properties worldwide. It operates its properties under the JW Marriott, The Ritz-Carlton, The Luxury Collection, W Hotels, St. Regis, EDITION, Bvlgari, Marriott Hotels, Sheraton, Westin, Autograph Collection, Renaissance Hotels, Le Méridien, Delta Hotels by Marriott, MGM Collection with Marriott Bonvoy, Tribute Portfolio, Gaylord Hotels, Design Hotels, Marriott Executive Apartments, Apartments by Marriott Bonvoy, Sonder by Marriott Bonvoy, Courtyard by Marriott, Fairfield by Marriott, Residence Inn by Marriott, SpringHill Suites by Marriott, Four Points by Sheraton, TownePlace Suites by Marriott, Aloft Hotels, AC Hotels by Marriott, Moxy Hotels, Element Hotels, Protea Hotels by Marriott, City Express by Marriott, and Four Points Flex by Sheraton brand names, as well as operates residences, timeshares, and yachts. The company was founded in 1927 and is headquartered in Bethesda, Maryland.",Consumer Cyclical,Lodging,United States,69715448359.3216,256.81870399999997,307.52,0.01775708049502252,245.134078,0.91,31.239702,27.909433,,-25.551908,5967319288.8832,,,0.0709396866507003,0.08337569705369081,https://www.marriott.com,How Investors Are Reacting To Marriott International (MAR) Expanding Series Brand With Major India Launch,https://finance.yahoo.com/news/investors-reacting-marriott-international-mar-091146309.html,neutral,0.7285279035568237
MCHP,Microchip Technology,"Microchip Technology Incorporated develops, manufactures, and sells smart, connected, and secure embedded control solutions in the Americas, Europe, and Asia. It operates through two segments, Semiconductor Products and Technology Licensing. The company offers general purpose 8-bit, 16-bit, 32-bit, and 64-bit mixed-signal microcontrollers; 32-bit and 64-bit embedded mixed-signal microprocessors; and specialized mixed-signal microcontrollers for automotive, industrial, computing, communications, lighting, power supplies, motor control, human machine interface, security, wired connectivity, and wireless connectivity applications. It also provides analog products, including power management, linear, mixed-signal, high voltage, thermal management, discrete diodes and MOSFETS, radio frequency (RF), drivers, safety, security, timing, USB, ethernet, wireless, and other interface products; field-programmable gate array (FPGA) products; and application development tools that enable system designers to program mixed-signal microcontroller, FPGA, and microprocessor products. In addition, the company offers memory products that consist of serial electrically erasable programmable read only memory (EEPROMs), serial flash memories, parallel flash memories, serial static random-access memory (SRAM), and electrically erasable random-access memory (EERAMs) for production of footprint devices; and licenses its SuperFlash embedded flash and non-volatile memory technologies to foundries, integrated device manufacturers, and design partners for use in the manufacture of microcontroller products, gate array, RF, analog, and neuromorphic compute products, as well as provides engineering services. Further, it provides wafer foundry and assembly, and test subcontracting manufacturing services; and timing systems, application specific integrated circuits, and products for aerospace applications. The company was incorporated in 1989 and is headquartered in Chandler, Arizona.",Technology,Semiconductors,United States,23880342610.944,44.18629,77.2,0.0018935857541226221,42.554262,3.58,,19.576925,,4.1084833,3656784551.1168,80.841,-0.02854,-0.09263931128574199,0.107368221869544,https://www.microchip.com,3 Nasdaq 100 Stocks We Keep Off Our Radar,https://finance.yahoo.com/news/3-nasdaq-100-stocks-keep-133643677.html,neutral,0.8381068110466003
MDLZ,Mondelez International,"Mondelez International, Inc., through its subsidiaries, manufactures, markets, and sells snack food and beverage products in the Latin America, North America, Asia, the Middle East, Africa, and Europe. It provides biscuits and baked snacks, including cookies, crackers, salted snacks, snack bars, and cakes and pastries; chocolates; and gums and candies, as well as various cheese and grocery, and powdered beverage products. The company's brand portfolio includes Oreo, Ritz, LU, CLIF Bar, and Tate's Bake Shop biscuits and baked snacks, as well as Cadbury Dairy Milk, Milka, and Toblerone chocolate. It serves to supermarket chains, wholesalers, supercenters, club stores, mass merchandisers, distributors, convenience stores, gasoline stations, drug stores, value stores, and other retail food outlets through direct store delivery, company-owned and satellite warehouses, distribution centers, third party distributors, and other facilities, as well as through independent sales offices and agents. The company also sells products directly to businesses and consumers through e-retail platforms, retailer digital platforms, as well as through its direct-to-consumer websites and social media platforms. Mondelez International, Inc. was formerly known as Kraft Foods Inc. and changed its name to Mondelez International, Inc. in October 2012. The company was incorporated in 2000 and is headquartered in Chicago, Illinois.",Consumer Defensive,Confectioners,United States,64026623773.0816,49.4817,71.15,0.0030545055332180586,48.396575,3.51,21.348314,16.618076,,2.8095427,32679625111.1424,83.621,0.13101,-0.0167799154792562,0.05417132401673324,https://www.mondelezinternational.com,Mondelez International (MDLZ) Fell -6.6% in Q3,https://finance.yahoo.com/news/mondelez-international-mdlz-fell-6-130820602.html,negative,0.9758532047271729
MELI,Mercado Libre,"MercadoLibre, Inc. operates online commerce platforms in Brazil, Mexico, Argentina, and internationally. The company operates Mercado Libre Marketplace, an online commerce platform that can be accessed through mobile app or website; and Mercado Pago, a financial technology solution platform, which offers comprehensive set of financial technology services to users and other users of its e-commerce platform. It also provides Mercado Fondo that allows users to invest funds deposited in their Mercado Pago accounts; Mercado Credito, which grants loans and obtains better funding alternatives; and Mercado Mercado Envios that facilitates the shipping of goods from the Company and sellers to buyers. In addition, the company provides Mercado Libre Classifieds, where users can list vehicles, properties, and services; Mercado Ads, an advertising platform, which enables retailers and brands to promote their products and services on the platform; and Mercado Shops which allows users to set-up, manage, and promote their own online webstores under a subscription-based business model. MercadoLibre, Inc. was incorporated in 1999 and is headquartered in Montevideo, Uruguay.",Consumer Cyclical,Internet Retail,Uruguay,85898605783.4496,1694.340218,2645.22,0.01021027141446195,1649.172975,,47.616,40.342705,,15.8425,22738143688.9088,159.296,0.40646,0.1478088592077935,0.12752361251127203,https://www.mercadolibre.com,4 Underrated Stocks to Buy and Hold for the Next Decade,https://247wallst.com/investing/2025/11/21/4-underrated-stocks-to-buy-and-hold-for-the-next-decade/,neutral,0.9011849761009216
META,Meta Platforms,"Meta Platforms, Inc. engages in the development of products that enable people to connect and share with friends and family through mobile devices, personal computers, virtual reality and mixed reality headsets, augmented reality, and wearables worldwide. It operates through two segments, Family of Apps (FoA) and Reality Labs (RL). The FoA segment offers Facebook, which enables people to build community through feed, reels, stories, groups, marketplace, and other; Instagram that brings people closer through instagram feed, stories, reels, live, and messaging; Messenger, a messaging application for people to connect with friends, family, communities, and businesses across platforms and devices through text, audio, and video calls; Threads, an application for text-based updates and public conversations; and WhatsApp, a messaging application that is used by people and businesses to communicate and transact in a private way. The RL segment provides virtual, augmented, and mixed reality related products comprising consumer hardware, software, and content that help people feel connected, anytime, and anywhere. The company was formerly known as Facebook, Inc. and changed its name to Meta Platforms, Inc. in October 2021. The company was incorporated in 2004 and is headquartered in Menlo Park, California.",Communication Services,Internet Content & Information,United States,1300260646381.1584,515.868425,796.25,0.020750952234102574,511.4975415,0.35,26.317537,23.488144,,7.7195373,164468495022.4896,26.311,0.32643002,0.018118513099442575,0.12024308430236705,https://investor.atmeta.com,3 analysts on why AI debt isn't a bubble,https://qz.com/ai-bubble-debt-market-corporate-bonds-oracle,neutral,0.9126058220863342
MNST,Monster Beverage,"Monster Beverage Corporation, through its subsidiaries, engages in development, marketing, sale, and distribution of energy drink beverages and concentrates in the United States and internationally. The company operates through four segments: Monster Energy Drinks, Strategic Brands, Alcohol Brands, and Other. It offers carbonated non-carbonated energy drinks, ready-to-drink iced teas, lemonades, juice cocktails, single-serve juices and fruit beverages, ready-to-drink dairy and coffee drinks, energy drinks, sports drinks and single-serve still waters, and sodas that are considered natural, sparkling juices, and flavored sparkling beverages. In addition, the company provides its products under the Monster Energy, Monster Energy Ultra, Rehab Monster, Monster Energy Nitro, Java Monster, Punch Monster, Juice Monster, Monster Tour Water, Reign Total Body Fuel, Reign Inferno Thermogenic Fuel, Reign Storm, Bang Energy, NOS, Full Throttle, Burn, Mother, Nalu, Ultra Energy, Play and Power Play, Relentless, BPM, BU, Samurai, Live+, Predator, and Fury brands. Further, it offers craft beers, flavored malt beverages,and hard seltzers under the Jai Alai IPA, Florida Man IPA, Dale's Pale Ale, Wild Basin Hard Seltzers, Dallas Blonde, Deep Ellum IPA, Perrin Brewing Company Black Ale, Hop Rising Double IPA, Wasatch Apricot Hefeweizen, The Beast, and Nasty Beast Hard Tea brands. The company engages in the concentrates and/or beverage bases to authorized bottling, and canning operations. It sells its products to full-service beverage bottlers/distributors, retail grocery and specialty chains, wholesalers, club stores, mass merchandisers, convenience chains, food service customers, value stores, e-commerce retailers, and the military. The company was formerly known as Hansen Natural Corporation and changed its name to Monster Beverage Corporation in January 2012. Monster Beverage Corporation was founded in 1985 and is headquartered in Corona, California.",Consumer Defensive,Beverages - Non-Alcoholic,United States,61100877538.0992,62.537924000000004,73.08,0.009338449733789691,62.694182,,40.93182,38.524063,,9.0867815,6923384681.3696,0.779,0.25538,0.3706240303131978,0.06060710378597732,https://www.monsterbevcorp.com,Does Celsius Holdings' Buyback Plan Signal Stronger Growth Ahead?,https://finance.yahoo.com/news/does-celsius-holdings-buyback-plan-171000915.html,positive,0.6781768202781677
MRVL,Marvell Technology,"Marvell Technology, Inc., together with its subsidiaries, provides data infrastructure semiconductor solutions, spanning the data center core to network edge. The company develops and scales system-on-a-chip architectures, integrating analog, mixed-signal, and digital signal processing functionality. It offers a portfolio of ethernet solutions, including spanning controllers, network adapters, physical transceivers, and switches; single or multiple core processors; and custom application specific integrated circuits. The company also provides interconnect products, including pulse amplitude modulation, coherent and coherent-lite digital signal processors (DSPs), laser drivers, trans-impedance amplifiers, silicon photonics, co-packaged optics, linear pluggable optics chipsets, data center interconnect, active electrical cable DSPs and peripheral component interconnect express retimer solutions; fibre channel products comprising host bus adapters and controllers; storage controllers for hard disk drives and solid-state-drives; host system interfaces, including serial advanced technology attachment and serial attached SCSI, peripheral component interconnect express, non-volatile memory express (NVMe), and NVMe over fabrics. It operates in the United States, Argentina, China, India, Israel, Japan, Singapore, South Korea, Taiwan, and Vietnam. Marvell Technology, Inc. was incorporated in 1995 and is headquartered in Wilmington, Delaware.",Technology,Semiconductors,United States,57969449661.6448,67.234345,127.48,0.019937783352014453,66.56590800000001,0.31,,30.98,,4.974629,6280616662.220799,35.586,-0.00749,-0.2965841927632235,0.15309333703230338,https://www.marvell.com,Autodesk to Report Q3 Earnings: What's in the Cards for the Stock?,https://finance.yahoo.com/news/autodesk-report-q3-earnings-whats-170200449.html,neutral,0.9325571656227112
MSFT,Microsoft,"Microsoft Corporation develops and supports software, services, devices, and solutions worldwide. The company's Productivity and Business Processes segment offers Microsoft 365 Commercial, Enterprise Mobility + Security, Windows Commercial, Power BI, Exchange, SharePoint, Microsoft Teams, Security and Compliance, and Copilot; Microsoft 365 Commercial products, such as Windows Commercial on-premises and Office licensed services; Microsoft 365 Consumer products and cloud services, such as Microsoft 365 Consumer subscriptions, Office licensed on-premises, and other consumer services; LinkedIn; Dynamics products and cloud services, such as Dynamics 365, cloud-based applications, and on-premises ERP and CRM applications. Its Intelligent Cloud segment provides Server products and cloud services, such as Azure and other cloud services, GitHub, Nuance Healthcare, virtual desktop offerings, and other cloud services; Server products, including SQL and Windows Server, Visual Studio and System Center related Client Access Licenses, and other on-premises offerings; Enterprise and partner services, including Enterprise Support and Nuance professional Services, Industry Solutions, Microsoft Partner Network, and Learning Experience. The company's Personal Computing segment provides Windows and Devices, such as Windows OEM licensing and Devices and Surface and PC accessories; Gaming services and solutions, such as Xbox hardware, content, and services, first- and third-party content Xbox Game Pass, subscriptions, and Cloud Gaming, advertising, and other cloud services; search and news advertising services, such as Bing and Copilot, Microsoft News and Edge, and third-party affiliates. It sells its products through OEMs, distributors, and resellers; and online and retail stores. The company was founded in 1975 and is headquartered in Redmond, Washington.",Technology,Software - Infrastructure,United States,3046463583394.2017,409.847372,555.45,0.015610769747480973,415.325083,0.77,33.55508,31.579933,,9.666667,255058206756.0448,33.154,0.32241002,0.1283575914994648,0.06556005188659021,https://www.microsoft.com,3 analysts on why AI debt isn't a bubble,https://qz.com/ai-bubble-debt-market-corporate-bonds-oracle,neutral,0.9126058220863342
MSTR,MicroStrategy,"Strategy Inc, together with its subsidiaries, operates as a bitcoin treasury company in the United States, Europe, the Middle East, Africa, and internationally. The company offers investors varying degrees of economic exposure to Bitcoin by offering a range of securities, including equity and fixed income instruments. It also provides AI-powered enterprise analytics software, including Strategy One, which provides non-technical users with the ability to directly access novel and actionable insights for decision-making; and Strategy Mosaic, a universal intelligence layer that offers enterprises with consistent definitions and governance across data sources, regardless of where that data resides or which tools access it. The company was formerly known as MicroStrategy Incorporated and changed its name to Strategy Inc in August 2025. The company was incorporated in 1989 and is headquartered in Tysons Corner, Virginia.",Technology,Software - Application,United States,42531528613.888,148.01104999999998,457.22,0.06789283960350753,153.766553,,6.999179,-396.51163,,0.9354357,412297164.08959997,14.147,0.25586,-0.411297552397888,0.31638231694398944,https://www.strategy.com,"Foxconn partners with OpenAI, Strategy stock falls with bitcoin",https://finance.yahoo.com/video/foxconn-partners-openai-strategy-stock-143226021.html,negative,0.8169745206832886
MU,Micron Technology,"Micron Technology, Inc. designs, develops, manufactures, and sells memory and storage products in the United States, Taiwan, Singapore, Japan, Malaysia, China, India, and internationally. It operates through the Cloud Memory Business Unit (CMBU); Core Data Center Business Unit (CDCBU); Mobile and Client Business Unit (MCBU); and Automotive and Embedded Business Unit (AEBU) segments. The company provides memory products, including dynamic random access memory components and modules, CXL-based memory, LPDDR components and modules, graphics memory, high-bandwidth memory, and data center memory products; multichip packages (MCP) comprising embedded multimedia cards-based, universal flash storage-based, and NAND-based MCPs; and technology leadership products that include 1y DRAM and G9 NAND technologies. It also offers storage products, such as data center solid state drive (SSD), client SSD storage, and auto and industrial SSD storage; managed NAND; NAND flash; NOR flash; and memory cards. In addition, the company provides design tools, including FBGA and part decoder; DRAM power calculators; NAND power calculators; simulation models; chipset compatibility guides; serial presence-detection tools; cross-reference tools; UFSparm; SSD firmware; software and drivers; storage executive software; and obsolete part catalogs. It markets its semiconductor memory and storage products under the Micron and Crucial brands. The company serves the data center, PC, graphics, networking, automotive, industrial, and consumer embedded markets, as well as for smartphone and other mobile-device markets. It sells its products through its direct sales force, independent sales representatives, distributors, and retailers; web-based customer direct sales channel; and channel and distribution partners. Micron Technology, Inc. was founded in 1978 and is headquartered in Boise, Idaho.",Technology,Semiconductors,United States,202063977145.9584,180.017897,260.58,0.02584775942044815,174.809297,0.22,27.321474,16.112665,,4.295598,32447840799.9488,28.343,0.17198999,1.4742846140996646,0.13245063884509634,https://www.micron.com,"S&P 500 Posts Weekly Drop on Tech Slide, Higher Unemployment",https://finance.yahoo.com/news/p-500-posts-weekly-drop-215553307.html,negative,0.9613703489303589
NFLX,"Netflix, Inc.","Netflix, Inc. provides entertainment services. The company offers television (TV) series, documentaries, feature films, and games across various genres and languages. It also provides members the ability to receive streaming content through a host of internet-connected devices, including TVs, digital video players, TV set-top boxes, and mobile devices. The company operates approximately in 190 countries. Netflix, Inc. was incorporated in 1997 and is headquartered in Los Gatos, California.",Communication Services,Entertainment,United States,383696003340.6976,90.551511,134.115,0.019822927888128467,91.732127,,43.462498,4.386459,,17.030203,37657124390.502396,65.822,0.42861,0.17028668861933574,0.12442718714756733,https://www.netflix.com,"Stock futures rebound, bitcoin sinks, WBD bids: 3 Things",https://finance.yahoo.com/video/stock-futures-rebound-bitcoin-sinks-140807252.html,positive,0.7213039994239807
NVDA,Nvidia,"NVIDIA Corporation, a computing infrastructure company, provides graphics and compute and networking solutions in the United States, Singapore, Taiwan, China, Hong Kong, and internationally. The Compute & Networking segment includes its Data Centre accelerated computing platforms and artificial intelligence solutions and software; networking; automotive platforms and autonomous and electric vehicle solutions; Jetson for robotics and other embedded platforms; and DGX Cloud computing services. The Graphics segment offers GeForce GPUs for gaming and PCs, the GeForce NOW game streaming service and related infrastructure, and solutions for gaming platforms; Quadro/NVIDIA RTX GPUs for enterprise workstation graphics; virtual GPU or vGPU software for cloud-based visual and virtual computing; automotive platforms for infotainment systems; and Omniverse software for building and operating industrial AI and digital twin applications. It also customized agentic solutions designed in collaboration with NVIDIA to accelerate enterprise AI adoption. The company's products are used in gaming, professional visualization, data center, and automotive markets. It sells its products to original equipment manufacturers, original device manufacturers, system integrators and distributors, independent software vendors, cloud service providers, consumer internet companies, add-in board manufacturers, distributors, automotive manufacturers and tier-1 automotive suppliers, and other ecosystem participants. NVIDIA Corporation was incorporated in 1993 and is headquartered in Santa Clara, California.",Technology,Semiconductors,United States,3774219868386.099,155.285728,212.19,0.055873082203667886,156.813584,0.02,44.27723,43.417477,,36.565823,162457967199.8464,8.815,1.07359,0.3324245221268137,0.14758134734822195,https://www.nvidia.com,Bitcoin must 'stabilize' for stock rally to get back on track,https://finance.yahoo.com/video/bitcoin-must-stabilize-stock-rally-214658557.html,positive,0.687445878982544
NXPI,NXP Semiconductors,"NXP Semiconductors N.V. provides semiconductor products in China, the United States, Germany, Japan, Singapore, South Korea, Mexico, the Netherlands, Taiwan, and internationally. The company's product portfolio includes microcontrollers; application processors; communication processors; wireless connectivity solutions, such as near field communications, ultra-wideband, Bluetooth low-energy, Zigbee, Thread, and Wi-Fi and Wi-Fi/Bluetooth integrated SoCs; analog and interface devices; radio frequency power amplifiers; and security controllers, as well as semiconductor-based environmental and inertial sensors, including pressure, inertial, magnetic, and gyroscopic sensors. Its products are used in various applications, including automotive, industrial and Internet of Things, mobile, and communication infrastructure. The company markets its products to various original equipment manufacturers, contract manufacturers, and distributors. NXP Semiconductors N.V. was incorporated in 2006 and is headquartered in Eindhoven, the Netherlands.",Technology,Semiconductors,Netherlands,41878990316.7488,166.11093499999998,255.45,0.00921853270300991,159.895339,2.12,23.652658,14.640399,,4.8028417,10456264222.208,117.34,0.20872,-0.062004441828827125,0.0980988536725636,https://www.nxp.com,2 Semiconductor Stocks Worth Your Attention and 1 We Find Risky,https://finance.yahoo.com/news/2-semiconductor-stocks-worth-attention-180937283.html,neutral,0.8872449398040771
ODFL,Old Dominion Freight Line,"Old Dominion Freight Line, Inc. operates as a less-than-truckload motor carrier in the United States and North America. The company offers regional, inter-regional, and national less-than-truckload services, as well as expedited transportation. It also provides various value-added services, including container drayage, truckload brokerage, and supply chain consulting. In addition, the company operates service and fleet maintenance centers. As of December 31, 2024, it owned and operated 11,284 tractors, 31,451 linehaul trailers, and 15,263 pickup and delivery trailers. Old Dominion Freight Line, Inc. was founded in 1934 and is headquartered in Thomasville, North Carolina.",Industrials,Trucking,United States,24498978727.936,116.568468,228.72,0.0098268281709425,109.632349,0.83,27.01811,22.759321,,6.5962567,4839589996.544,1.994,0.25059,-0.23390325451485403,0.09084067444478293,https://www.odfl.com,3 of Wall Street’s Favorite Stocks with Open Questions,https://finance.yahoo.com/news/3-wall-street-favorite-stocks-043749241.html,neutral,0.8870021104812622
